product_id,date,avg_discount_rate,late_delivery_rate
P1073,2015-09-08,0.1087500005625,0.5
P1073,2015-09-09,0.10625000062500001,0.6875
P1073,2015-09-10,0.09538461584615385,0.6153846153846154
P1073,2015-09-11,0.07250000008333334,0.5833333333333334
P1073,2015-09-12,0.16000000133333334,0.3333333333333333
P1073,2015-09-13,0.09823529488235294,0.5882352941176471
P1073,2015-09-14,0.08499999975,0.75
P1073,2015-09-15,0.10166666716666667,0.3888888888888889
P1073,2015-09-16,0.14000000175,0.625
P1073,2015-09-17,0.065454545,0.6363636363636364
P1073,2015-09-18,0.13500000091666667,0.5
P1073,2015-09-19,0.09428571466666666,0.6666666666666666
P1073,2015-09-20,0.0940000004,0.4
P1073,2015-09-21,0.111250000625,0.6875
P1073,2015-09-22,0.10166666716666667,0.5555555555555556
P1073,2015-09-23,0.1169230773846154,0.6923076923076923
P1073,2015-09-24,0.09500000071428572,0.5714285714285714
P1073,2015-09-25,0.09823529488235294,0.5882352941176471
P1073,2015-09-26,0.079230769,0.6923076923076923
P1073,2015-09-27,0.12357142935714285,0.7142857142857143
P1073,2015-09-28,0.08772727304545455,0.5
P1073,2015-09-29,0.11800000066666666,0.5333333333333333
P1073,2015-09-30,0.11833333375,0.4166666666666667
P1073,2015-10-01,0.06545454572727273,0.45454545454545453
P1073,2015-10-02,0.10684210589473683,0.5789473684210527
P1073,2015-10-03,0.1114285720952381,0.47619047619047616
P1073,2015-10-04,0.07818181827272727,0.8181818181818182
P1073,2015-10-05,0.10647058876470587,0.5882352941176471
P1073,2015-10-06,0.10588235352941176,0.5882352941176471
P1073,2015-10-07,0.11833333375,0.9166666666666666
P1073,2015-10-08,0.10166666716666667,0.3333333333333333
P1073,2015-10-09,0.09565217452173913,0.21739130434782608
P1073,2015-10-10,0.1075000005625,0.5
P1073,2015-10-11,0.09947368463157895,0.6842105263157895
P1073,2015-10-12,0.10500000108333334,0.5
P1073,2015-10-13,0.0709999995,0.9
P1073,2015-10-14,0.10166666716666667,0.5555555555555556
P1073,2015-10-15,0.1253846162307692,0.7692307692307693
P1073,2015-10-16,0.10466666693333333,0.6
P1073,2015-10-17,0.07666666716666666,0.5833333333333334
P1073,2015-10-18,0.09200000039999999,0.4666666666666667
P1073,2015-10-19,0.11250000056250001,0.625
P1073,2015-10-20,0.11400000066666666,0.5333333333333333
P1073,2015-10-21,0.10500000108333334,0.75
P1073,2015-10-22,0.08357142842857143,0.2857142857142857
P1073,2015-10-23,0.09785714328571428,0.6428571428571429
P1073,2015-10-24,0.0968421057368421,0.5789473684210527
P1073,2015-10-25,0.11800000066666666,0.6
P1073,2015-10-26,0.11500000071428572,0.35714285714285715
P1073,2015-10-27,0.10000000047368421,0.631578947368421
P1073,2015-10-28,0.09428571466666666,0.5714285714285714
P1073,2015-10-29,0.1169230773846154,0.6153846153846154
P1073,2015-10-30,0.1006250006875,0.5
P1073,2015-10-31,0.10000000082352942,0.5294117647058824
P1073,2015-11-01,0.08857142814285715,0.7142857142857143
P1073,2015-11-02,0.09842105305263159,0.47368421052631576
P1073,2015-11-03,0.11700000130000002,0.5
P1073,2015-11-04,0.065454545,0.6363636363636364
P1073,2015-11-05,0.11760000092,0.4
P1073,2015-11-06,0.09882352958823529,0.7058823529411765
P1073,2015-11-07,0.10421052710526316,0.631578947368421
P1073,2015-11-08,0.0824999995,0.5
P1073,2015-11-09,0.11200000066666667,0.5333333333333333
P1073,2015-11-10,0.0399999996,0.6
P1073,2015-11-11,0.111250000625,0.4375
P1073,2015-11-12,0.0940000004,0.5
P1073,2015-11-13,0.1336363642727273,0.45454545454545453
P1073,2015-11-14,0.09950000065,0.45
P1073,2015-11-15,0.10357142907142858,0.42857142857142855
P1073,2015-11-16,0.10190476242857144,0.42857142857142855
P1073,2015-11-17,0.09538461584615385,0.5384615384615384
P1073,2015-11-18,0.1055000005,0.55
P1073,2015-11-19,0.10166666716666667,0.6111111111111112
P1073,2015-11-20,0.059,0.8
P1073,2015-11-21,0.10400000044999999,0.6
P1073,2015-11-22,0.11071428635714287,0.5714285714285714
P1073,2015-11-23,0.09300000045,0.5
P1073,2015-11-24,0.12357142935714285,0.5
P1073,2015-11-25,0.11230769261538462,0.5384615384615384
P1073,2015-11-26,0.0987500010625,0.4375
P1073,2015-11-27,0.10315789494736842,0.6842105263157895
P1073,2015-11-28,0.06999999999999999,0.4166666666666667
P1073,2015-11-29,0.10684210589473683,0.5263157894736842
P1073,2015-11-30,0.10166666716666667,0.5555555555555556
P1073,2015-12-01,0.086250000375,0.5625
P1073,2015-12-02,0.10947368468421052,0.7368421052631579
P1073,2015-12-03,0.10684210589473683,0.3684210526315789
P1073,2015-12-04,0.09785714328571428,0.7857142857142857
P1073,2015-12-05,0.10739130517391304,0.6086956521739131
P1073,2015-12-06,0.1100000006190476,0.42857142857142855
P1073,2015-12-07,0.0950000004375,0.5625
P1073,2015-12-08,0.08499999975,0.5833333333333334
P1073,2015-12-09,0.1370000006,0.9
P1073,2015-12-10,0.09565217452173913,0.2608695652173913
P1073,2015-12-11,0.08772727304545455,0.5
P1073,2015-12-12,0.114347827,0.5652173913043478
P1073,2015-12-13,0.0969999998,0.7
P1073,2015-12-14,0.09750000045833333,0.75
P1073,2015-12-15,0.09785714328571428,0.42857142857142855
P1073,2015-12-16,0.1388888898888889,0.5555555555555556
P1073,2015-12-17,0.059,0.5
P1073,2015-12-18,0.11800000066666666,0.4666666666666667
P1073,2015-12-19,0.11500000071428572,0.35714285714285715
P1073,2015-12-20,0.10166666716666667,0.3888888888888889
P1073,2015-12-21,0.10235294147058824,0.6470588235294118
P1073,2015-12-22,0.09000000107692308,0.7692307692307693
P1073,2015-12-23,0.08533333313333333,0.6
P1073,2015-12-24,0.11071428635714287,0.35714285714285715
P1073,2015-12-25,0.10166666716666667,0.6111111111111112
P1073,2015-12-26,0.11785714364285714,0.7142857142857143
P1073,2015-12-27,0.10352941229411765,0.7647058823529411
P1073,2015-12-28,0.10250000025,0.375
P1073,2015-12-29,0.0987500010625,0.625
P1073,2015-12-30,0.08357142842857143,0.7142857142857143
P1073,2015-12-31,0.11000000058333333,0.4166666666666667
P1073,2016-01-01,0.11200000066666667,0.4666666666666667
P1073,2016-01-02,0.10357142907142858,0.7142857142857143
P1073,2016-01-03,0.09266666746666667,0.5333333333333333
P1073,2016-01-04,0.079230769,0.5384615384615384
P1073,2016-01-05,0.15111111177777778,0.6666666666666666
P1073,2016-01-06,0.09071428678571428,0.7857142857142857
P1073,2016-01-07,0.10473684236842105,0.5789473684210527
P1073,2016-01-08,0.08000000007142857,0.6428571428571429
P1073,2016-01-09,0.13700000110000002,0.2
P1073,2016-01-10,0.0975000005,0.3333333333333333
P1073,2016-01-11,0.10421052710526316,0.2631578947368421
P1073,2016-01-12,0.0824999995,0.625
P1073,2016-01-13,0.1087500005625,0.4375
P1073,2016-01-14,0.10500000108333334,0.4166666666666667
P1073,2016-01-15,0.08357142842857143,0.7142857142857143
P1073,2016-01-16,0.11318181909090909,0.5454545454545454
P1073,2016-01-17,0.0950000004375,0.75
P1073,2016-01-18,0.08533333313333333,0.6666666666666666
P1073,2016-01-19,0.12333333425,0.6666666666666666
P1073,2016-01-20,0.10166666716666667,0.4444444444444444
P1073,2016-01-21,0.11166666725,0.75
P1073,2016-01-22,0.053636363636363635,0.5454545454545454
P1073,2016-01-23,0.1920000016,0.6
P1073,2016-01-24,0.08800000026666667,0.7333333333333333
P1073,2016-01-25,0.09785714328571428,0.5
P1073,2016-01-26,0.10647058876470587,0.5882352941176471
P1073,2016-01-27,0.10166666716666667,0.4444444444444444
P1073,2016-01-28,0.12636363690909092,0.8181818181818182
P1073,2016-01-29,0.10157894789473684,0.6842105263157895
P1073,2016-01-30,0.090416667125,0.5833333333333334
P1073,2016-01-31,0.088571429,0.5714285714285714
P1073,2016-02-01,0.12642857214285713,0.42857142857142855
P1073,2016-02-02,0.0978947372631579,0.631578947368421
P1073,2016-02-03,0.11400000066666666,0.5333333333333333
P1073,2016-02-04,0.10785714321428572,0.5714285714285714
P1073,2016-02-05,0.09071428678571428,0.5
P1073,2016-02-06,0.10333333322222223,0.3333333333333333
P1073,2016-02-07,0.1100000006,0.5333333333333333
P1073,2016-02-08,0.10235294147058824,0.29411764705882354
P1073,2016-02-09,0.1006250006875,0.6875
P1073,2016-02-10,0.06999999999999999,0.6666666666666666
P1073,2016-02-11,0.13000000090909092,0.45454545454545453
P1073,2016-02-12,0.10500000108333334,0.5
P1073,2016-02-13,0.08357142842857143,0.42857142857142855
P1073,2016-02-14,0.1057894745263158,0.3684210526315789
P1073,2016-02-15,0.09705882364705883,0.7058823529411765
P1073,2016-02-16,0.09588235329411765,0.7647058823529411
P1073,2016-02-17,0.11071428635714287,0.5
P1073,2016-02-18,0.1100000006875,0.5625
P1073,2016-02-19,0.10470588282352941,0.5294117647058824
P1073,2016-02-20,0.10625000062500001,0.75
P1073,2016-02-21,0.10235294147058824,0.4117647058823529
P1073,2016-02-22,0.08333333433333334,0.25
P1073,2016-02-23,0.10166666716666667,0.6666666666666666
P1073,2016-02-24,0.10363636363636365,0.36363636363636365
P1073,2016-02-25,0.1169230773846154,0.9230769230769231
P1073,2016-02-26,0.09500000071428572,0.5714285714285714
P1073,2016-02-27,0.09823529488235294,0.5294117647058824
P1073,2016-02-28,0.09090909063636364,0.36363636363636365
P1073,2016-02-29,0.10588235352941176,0.47058823529411764
P1073,2016-03-01,0.1169230773846154,0.46153846153846156
P1073,2016-03-02,0.09866666773333334,0.4666666666666667
P1073,2016-03-03,0.07666666611111111,0.3333333333333333
P1073,2016-03-04,0.12666666822222222,0.5555555555555556
P1073,2016-03-05,0.05999999958333333,0.4166666666666667
P1073,2016-03-06,0.10947368468421052,0.7894736842105263
P1073,2016-03-07,0.11760000059999999,0.6
P1073,2016-03-08,0.08461538561538462,0.6923076923076923
P1073,2016-03-09,0.07999999993333334,0.8
P1073,2016-03-10,0.1200000006,0.5333333333333333
P1073,2016-03-11,0.11785714364285714,0.5714285714285714
P1073,2016-03-12,0.09181818272727273,0.5454545454545454
P1073,2016-03-13,0.08533333313333333,0.4666666666666667
P1073,2016-03-14,0.11050000095000001,0.65
P1073,2016-03-15,0.10526315847368421,0.6842105263157895
P1073,2016-03-16,0.07357142835714285,0.6428571428571429
P1073,2016-03-17,0.1200000006,0.3333333333333333
P1073,2016-03-18,0.11785714364285714,0.7142857142857143
P1073,2016-03-19,0.09181818272727273,0.7272727272727273
P1073,2016-03-20,0.09764705923529413,0.4117647058823529
P1073,2016-03-21,0.1459999992,0.4
P1073,2016-03-22,0.0470000003,0.5
P1073,2016-03-23,0.14000000083333333,0.8333333333333334
P1073,2016-03-24,0.10625000062500001,0.5625
P1073,2016-03-25,0.09571428614285715,0.6190476190476191
P1073,2016-03-26,0.1075000005625,0.375
P1073,2016-03-27,0.10153846246153846,0.3076923076923077
P1073,2016-03-28,0.09000000033333334,0.6
P1073,2016-03-29,0.09705882364705883,0.8235294117647058
P1073,2016-03-30,0.11000000058333333,0.5833333333333334
P1073,2016-03-31,0.09000000038095239,0.6190476190476191
P1073,2016-04-01,0.15111111177777778,0.6666666666666666
P1073,2016-04-02,0.0987500010625,0.625
P1073,2016-04-03,0.05999999958333333,0.6666666666666666
P1073,2016-04-04,0.10764705935294117,0.8823529411764706
P1073,2016-04-05,0.12923077,0.46153846153846156
P1073,2016-04-06,0.10411764764705882,0.23529411764705882
P1073,2016-04-07,0.10352941229411765,0.5294117647058824
P1073,2016-04-08,0.039999999714285715,0.5714285714285714
P1073,2016-04-09,0.11800000066666666,0.3333333333333333
P1073,2016-04-10,0.11500000071428572,0.7142857142857143
P1073,2016-04-11,0.0980000004,0.55
P1073,2016-04-12,0.08954545490909091,0.6363636363636364
P1073,2016-04-13,0.1253846162307692,0.46153846153846156
P1073,2016-04-14,0.10153846246153846,0.6153846153846154
P1073,2016-04-15,0.05999999958333333,0.6666666666666666
P1073,2016-04-16,0.13307692392307693,0.7692307692307693
P1073,2016-04-17,0.09842105305263159,0.5789473684210527
P1073,2016-04-18,0.1169230773846154,0.6923076923076923
P1073,2016-04-19,0.09866666773333334,0.4666666666666667
P1073,2016-04-20,0.09000000033333334,0.6
P1073,2016-04-21,0.10526315847368421,0.6842105263157895
P1073,2016-04-22,0.09090909063636364,0.5454545454545454
P1073,2016-04-23,0.11785714364285714,0.5714285714285714
P1073,2016-04-24,0.10166666716666667,0.7777777777777778
P1073,2016-04-25,0.029999999714285717,0.7142857142857143
P1073,2016-04-26,0.1200000006,0.4666666666666667
P1073,2016-04-27,0.12636363690909092,0.5454545454545454
P1073,2016-04-28,0.0987500010625,0.25
P1073,2016-04-29,0.0950000004375,0.5625
P1073,2016-04-30,0.0969999998,0.7
P1073,2016-05-01,0.1169230773846154,0.7692307692307693
P1073,2016-05-02,0.0620000002,0.7
P1073,2016-05-03,0.10166666716666667,0.5555555555555556
P1073,2016-05-04,0.11545454622727273,0.45454545454545453
P1073,2016-05-05,0.0840000001,0.5
P1073,2016-05-06,0.10166666716666667,0.2777777777777778
P1073,2016-05-07,0.0973684215263158,0.3684210526315789
P1073,2016-05-08,0.10409090963636364,0.6363636363636364
P1073,2016-05-09,0.086250000375,0.5625
P1073,2016-05-10,0.1140000006,0.55
P1073,2016-05-11,0.10166666716666667,0.6111111111111112
P1073,2016-05-12,0.09588235329411765,0.7058823529411765
P1073,2016-05-13,0.11750000075,0.4583333333333333
P1073,2016-05-14,0.10000000082352942,0.5882352941176471
P1073,2016-05-15,0.0950000004375,0.5
P1073,2016-05-16,0.10863636377272727,0.7727272727272727
P1073,2016-05-17,0.09565217452173913,0.43478260869565216
P1073,2016-05-18,0.11166666725,0.5833333333333334
P1073,2016-05-19,0.10166666716666667,0.3888888888888889
P1073,2016-05-20,0.10250000035,0.5
P1073,2016-05-21,0.09000000107692308,0.38461538461538464
P1073,2016-05-22,0.0969999998,0.7
P1073,2016-05-23,0.0940000004,0.5
P1073,2016-05-24,0.10409090963636364,0.45454545454545453
P1073,2016-05-25,0.09588235329411765,0.6470588235294118
P1073,2016-05-26,0.11692307769230768,0.5384615384615384
P1073,2016-05-27,0.11818181890909091,0.7272727272727273
P1073,2016-05-28,0.09266666746666667,0.8666666666666667
P1073,2016-05-29,0.10999999975,0.875
P1073,2016-05-30,0.10166666716666667,0.5
P1073,2016-05-31,0.10785714321428572,0.6428571428571429
P1073,2016-06-01,0.06545454572727273,0.2727272727272727
P1073,2016-06-02,0.12333333425,0.75
P1073,2016-06-03,0.1100000006,0.6666666666666666
P1073,2016-06-04,0.09538461584615385,0.46153846153846156
P1073,2016-06-05,0.10421052710526316,0.5789473684210527
P1073,2016-06-06,0.0950000004375,0.75
P1073,2016-06-07,0.09090909063636364,0.7272727272727273
P1073,2016-06-08,0.10588235352941176,0.29411764705882354
P1073,2016-06-09,0.11700000130000002,0.2
P1073,2016-06-10,0.0950000004375,0.8125
P1073,2016-06-11,0.07357142835714285,0.5
P1073,2016-06-12,0.162222223,0.7777777777777778
P1073,2016-06-13,0.09950000065,0.4
P1073,2016-06-14,0.07333333344444444,0.3333333333333333
P1073,2016-06-15,0.10166666716666667,0.6666666666666666
P1073,2016-06-16,0.1038461543076923,0.6923076923076923
P1073,2016-06-17,0.11785714364285714,0.6428571428571429
P1073,2016-06-18,0.0840000008,0.6
P1073,2016-06-19,0.10363636363636365,0.5454545454545454
P1073,2016-06-20,0.1087500005625,0.4375
P1073,2016-06-21,0.10733333373333333,0.4
P1073,2016-06-22,0.074545455,0.36363636363636365
P1073,2016-06-23,0.09200000039999999,0.8666666666666667
P1073,2016-06-24,0.14600000070000002,0.7
P1073,2016-06-25,0.09500000071428572,0.42857142857142855
P1073,2016-06-26,0.1055000005,0.55
P1073,2016-06-27,0.10000000082352942,0.4117647058823529
P1073,2016-06-28,0.05999999958333333,0.5833333333333334
P1073,2016-06-29,0.11375000056250001,0.4375
P1073,2016-06-30,0.1385714297142857,0.7142857142857143
P1073,2016-07-01,0.0937500006875,0.5
P1073,2016-07-02,0.10800000034999999,0.55
P1073,2016-07-03,0.10619047652380953,0.42857142857142855
P1073,2016-07-04,0.09772727331818182,0.5909090909090909
P1073,2016-07-05,0.10625000062500001,0.75
P1073,2016-07-06,0.09318181854545454,0.4090909090909091
P1073,2016-07-07,0.11200000066666667,0.6666666666666666
P1073,2016-07-08,0.10466666693333333,0.4
P1073,2016-07-09,0.08461538561538462,0.38461538461538464
P1073,2016-07-10,0.10526315847368421,0.5789473684210527
P1073,2016-07-11,0.09764705923529413,0.4117647058823529
P1073,2016-07-12,0.10800000034999999,0.45
P1073,2016-07-13,0.0937500006875,0.5625
P1073,2016-07-14,0.09153846146153846,0.38461538461538464
P1073,2016-07-15,0.1336363642727273,0.5454545454545454
P1073,2016-07-16,0.09500000071428572,0.42857142857142855
P1073,2016-07-17,0.0937500006875,0.625
P1073,2016-07-18,0.10166666716666667,0.6666666666666666
P1073,2016-07-19,0.10526315847368421,0.7894736842105263
P1073,2016-07-20,0.079230769,0.6923076923076923
P1073,2016-07-21,0.10705882405882354,0.47058823529411764
P1073,2016-07-22,0.12071428642857143,0.42857142857142855
P1073,2016-07-23,0.10625000062500001,0.25
P1073,2016-07-24,0.10235294147058824,0.47058823529411764
P1073,2016-07-25,0.090416667125,0.6666666666666666
P1073,2016-07-26,0.088571429,0.5238095238095238
P1073,2016-07-27,0.10166666716666667,0.5
P1073,2016-07-28,0.11375000056250001,0.6875
P1073,2016-07-29,0.14000000175,0.625
P1073,2016-07-30,0.09882352958823529,0.7647058823529411
P1073,2016-07-31,0.07818181827272727,0.45454545454545453
P1073,2016-08-01,0.1388888898888889,0.6666666666666666
P1073,2016-08-02,0.06444444444444444,1.0
P1073,2016-08-03,0.11600000073333333,0.6
P1073,2016-08-04,0.1075000005625,0.6875
P1073,2016-08-05,0.10357142907142858,0.42857142857142855
P1073,2016-08-06,0.0968750005,0.5625
P1073,2016-08-07,0.0937500006875,0.5625
P1073,2016-08-08,0.1100000001,0.4
P1073,2016-08-09,0.11142857178571429,0.35714285714285715
P1073,2016-08-10,0.074545455,0.5454545454545454
P1073,2016-08-11,0.09200000039999999,0.4666666666666667
P1073,2016-08-12,0.12357142935714285,0.6428571428571429
P1073,2016-08-13,0.1060000006,0.3
P1073,2016-08-14,0.0937500006875,0.5625
P1073,2016-08-15,0.09705882364705883,0.7647058823529411
P1073,2016-08-16,0.09200000039999999,0.5333333333333333
P1073,2016-08-17,0.10857142914285714,0.42857142857142855
P1073,2016-08-18,0.09200000039999999,0.4
P1073,2016-08-19,0.11250000056250001,0.5625
P1073,2016-08-20,0.0973684215263158,0.47368421052631576
P1073,2016-08-21,0.14000000175,0.625
P1073,2016-08-22,0.10166666716666667,0.7222222222222222
P1073,2016-08-23,0.09882352958823529,0.47058823529411764
P1073,2016-08-24,0.10421052710526316,0.5789473684210527
P1073,2016-08-25,0.10315789494736842,0.5263157894736842
P1073,2016-08-26,0.0968750005,0.6875
P1073,2016-08-27,0.08000000007142857,0.5714285714285714
P1073,2016-08-28,0.11071428635714287,0.42857142857142855
P1073,2016-08-29,0.1100000006875,0.5625
P1073,2016-08-30,0.10470588282352941,0.4117647058823529
P1073,2016-08-31,0.10692307753846154,0.6153846153846154
P1073,2016-09-01,0.10166666716666667,0.5555555555555556
P1073,2016-09-02,0.08714285785714285,0.42857142857142855
P1073,2016-09-03,0.09705882364705883,0.7058823529411765
P1073,2016-09-04,0.1038461543076923,0.5384615384615384
P1073,2016-09-05,0.10588235352941176,0.8823529411764706
P1073,2016-09-06,0.11200000066666667,0.5333333333333333
P1073,2016-09-07,0.08826086986956522,0.391304347826087
P1073,2016-09-08,0.1370000006,0.4
P1073,2016-09-09,0.06545454572727273,0.8181818181818182
P1073,2016-09-10,0.0987500005625,0.625
P1073,2016-09-11,0.11800000066666666,0.7333333333333333
P1073,2016-09-12,0.10166666716666667,0.5555555555555556
P1073,2016-09-13,0.11200000066666667,0.4
P1073,2016-09-14,0.10166666716666667,0.5555555555555556
P1073,2016-09-15,0.10153846246153846,0.38461538461538464
P1073,2016-09-16,0.10318181845454545,0.6363636363636364
P1073,2016-09-17,0.10166666716666667,0.5555555555555556
P1073,2016-09-18,0.09928571514285714,0.5714285714285714
P1073,2016-09-19,0.09000000033333334,0.6
P1073,2016-09-20,0.0906249999375,0.5625
P1073,2016-09-21,0.14444444566666667,1.0
P1073,2016-09-22,0.10235294147058824,0.47058823529411764
P1073,2016-09-23,0.10166666716666667,0.6111111111111112
P1073,2016-09-24,0.1006250006875,0.625
P1073,2016-09-25,0.06444444444444444,0.4444444444444444
P1073,2016-09-26,0.09200000045,0.6
P1073,2016-09-27,0.12642857214285713,0.42857142857142855
P1073,2016-09-28,0.0940000004,0.25
P1073,2016-09-29,0.09200000045,0.65
P1073,2016-09-30,0.14000000083333333,0.75
P1073,2016-10-01,0.09346153888461539,0.5384615384615384
P1073,2016-10-02,0.1038461543076923,0.6923076923076923
P1073,2016-10-03,0.11400000066666666,0.6
P1073,2016-10-04,0.10733333373333333,0.6
P1073,2016-10-05,0.04625000025,0.375
P1073,2016-10-06,0.15111111177777778,0.3333333333333333
P1073,2016-10-07,0.0987500010625,0.625
P1073,2016-10-08,0.08357142842857143,0.6428571428571429
P1073,2016-10-09,0.137500001,0.625
P1073,2016-10-10,0.10166666716666667,0.7222222222222222
P1073,2016-10-11,0.10235294147058824,0.4117647058823529
P1073,2016-10-12,0.1010526322631579,0.3684210526315789
P1073,2016-10-13,0.0980000004,0.55
P1073,2016-10-14,0.10411764764705882,0.4117647058823529
P1073,2016-10-15,0.10466666693333333,0.6666666666666666
P1073,2016-10-16,0.05222222255555556,0.5555555555555556
P1073,2016-10-17,0.11800000066666666,0.7333333333333333
P1073,2016-10-18,0.11200000066666667,0.5333333333333333
P1073,2016-10-19,0.10357142907142858,0.42857142857142855
P1073,2016-10-20,0.09266666746666667,0.6666666666666666
P1073,2016-10-21,0.08533333313333333,0.5333333333333333
P1073,2016-10-22,0.10684210589473683,0.5789473684210527
P1073,2016-10-23,0.09200000039999999,0.4666666666666667
P1073,2016-10-24,0.11250000056250001,0.5625
P1073,2016-10-25,0.1100000006875,0.5
P1073,2016-10-26,0.08391304378260869,0.5217391304347826
P1073,2016-10-27,0.11375000056250001,0.5625
P1073,2016-10-28,0.10166666716666667,0.6111111111111112
P1073,2016-10-29,0.11600000073333333,0.4666666666666667
P1073,2016-10-30,0.09500000035,0.65
P1073,2016-10-31,0.0973684215263158,0.42105263157894735
P1073,2016-11-01,0.1388888898888889,0.8888888888888888
P1073,2016-11-02,0.1026315792631579,0.5789473684210527
P1073,2016-11-03,0.057500000375,0.5
P1073,2016-11-04,0.1253846162307692,0.6153846153846154
P1073,2016-11-05,0.09428571466666666,0.6666666666666666
P1073,2016-11-06,0.09000000038095239,0.5714285714285714
P1073,2016-11-07,0.11181818268181819,0.5454545454545454
P1073,2016-11-08,0.0906249999375,0.5
P1073,2016-11-09,0.0987500005625,0.625
P1073,2016-11-10,0.15111111177777778,0.6666666666666666
P1073,2016-11-11,0.09565217452173913,0.6956521739130435
P1073,2016-11-12,0.1100000010909091,0.36363636363636365
P1073,2016-11-13,0.07461538423076923,0.7692307692307693
P1073,2016-11-14,0.11692307769230768,0.5384615384615384
P1073,2016-11-15,0.11818181890909091,0.45454545454545453
P1073,2016-11-16,0.08714285785714285,0.6428571428571429
P1073,2016-11-17,0.07999999993333334,0.7333333333333333
P1073,2016-11-18,0.10764705935294117,0.4117647058823529
P1073,2016-11-19,0.10400000044999999,0.65
P1073,2016-11-20,0.11071428635714287,0.5714285714285714
P1073,2016-11-21,0.10043478313043479,0.6521739130434783
P1073,2016-11-22,0.11636363709090909,0.36363636363636365
P1073,2016-11-23,0.09842105305263159,0.5789473684210527
P1073,2016-11-24,0.1087500005625,0.375
P1073,2016-11-25,0.10090909154545455,0.5454545454545454
P1073,2016-11-26,0.1037500005,0.4166666666666667
P1073,2016-11-27,0.10166666716666667,0.6111111111111112
P1073,2016-11-28,0.10357142907142858,0.7142857142857143
P1073,2016-11-29,0.1026315792631579,0.3684210526315789
P1073,2016-11-30,0.09533333406666666,0.26666666666666666
P1073,2016-12-01,0.07818181827272727,0.8181818181818182
P1073,2016-12-02,0.10166666716666667,0.6111111111111112
P1073,2016-12-03,0.13000000091666666,0.5833333333333334
P1073,2016-12-04,0.10250000025,0.5
P1073,2016-12-05,0.08461538561538462,0.3076923076923077
P1073,2016-12-06,0.11666666666666667,0.6666666666666666
P1073,2016-12-07,0.0950000011,0.7
P1073,2016-12-08,0.07357142835714285,0.21428571428571427
P1073,2016-12-09,0.200000003,0.5
P1073,2016-12-10,0.08499999975,0.5833333333333334
P1073,2016-12-11,0.10647058876470587,0.47058823529411764
P1073,2016-12-12,0.088571429,0.7619047619047619
P1073,2016-12-13,0.11375000056250001,0.1875
P1073,2016-12-14,0.11600000073333333,0.13333333333333333
P1073,2016-12-15,0.11166666725,0.5833333333333334
P1073,2016-12-16,0.10166666716666667,0.2777777777777778
P1073,2016-12-17,0.08714285785714285,0.5714285714285714
P1073,2016-12-18,0.10363636363636365,0.8181818181818182
P1073,2016-12-19,0.11818181890909091,0.5454545454545454
P1073,2016-12-20,0.06999999999999999,0.5
P1073,2016-12-21,0.11071428635714287,0.35714285714285715
P1073,2016-12-22,0.088571429,0.7619047619047619
P1073,2016-12-23,0.14000000083333333,0.5833333333333334
P1073,2016-12-24,0.10733333373333333,0.6
P1073,2016-12-25,0.08333333433333334,0.5833333333333334
P1073,2016-12-26,0.07999999993333334,0.5333333333333333
P1073,2016-12-27,0.1200000006,0.6
P1073,2016-12-28,0.088571429,0.6666666666666666
P1073,2016-12-29,0.13307692392307693,0.6923076923076923
P1073,2016-12-30,0.08391304378260869,0.5652173913043478
P1073,2016-12-31,0.10947368468421052,0.42105263157894735
P1073,2017-01-01,0.16500000150000002,0.3333333333333333
P1073,2017-01-02,0.0968750005,0.4375
P1073,2017-01-03,0.08800000026666667,0.4666666666666667
P1073,2017-01-04,0.09785714328571428,0.5714285714285714
P1073,2017-01-05,0.12071428642857143,0.7142857142857143
P1073,2017-01-06,0.10166666716666667,0.7222222222222222
P1073,2017-01-07,0.09894736894736843,0.47368421052631576
P1073,2017-01-08,0.09500000035,0.5
P1073,2017-01-09,0.1215384623846154,0.38461538461538464
P1073,2017-01-10,0.1013333338,0.4
P1073,2017-01-11,0.053636363636363635,0.5454545454545454
P1073,2017-01-12,0.14000000083333333,0.5
P1073,2017-01-13,0.10733333373333333,0.5333333333333333
P1073,2017-01-14,0.09500000071428572,0.6428571428571429
P1073,2017-01-15,0.08800000026666667,0.6
P1073,2017-01-16,0.1038461543076923,0.6153846153846154
P1073,2017-01-17,0.123750001,0.75
P1073,2017-01-18,0.0840000001,0.8
P1073,2017-01-19,0.12666666822222222,0.6666666666666666
P1073,2017-01-20,0.10400000005000001,0.75
P1073,2017-01-21,0.10157894789473684,0.6842105263157895
P1073,2017-01-22,0.0620000002,0.6
P1073,2017-01-23,0.10166666716666667,0.5555555555555556
P1073,2017-01-24,0.11071428635714287,0.42857142857142855
P1073,2017-01-25,0.12416666724999999,0.4166666666666667
P1073,2017-01-26,0.09761904819047619,0.6190476190476191
P1073,2017-01-27,0.0950000011,0.5
P1073,2017-01-28,0.07357142835714285,0.5
P1073,2017-01-29,0.12642857214285713,0.5
P1073,2017-01-30,0.1169230773846154,0.46153846153846156
P1073,2017-01-31,0.0620000002,0.5
P1073,2017-02-01,0.11695652273913044,0.43478260869565216
P1073,2017-02-02,0.09000000033333334,0.5333333333333333
P1073,2017-02-03,0.07999999993333334,0.8666666666666667
P1073,2017-02-04,0.10764705935294117,0.35294117647058826
P1073,2017-02-05,0.10166666716666667,0.4444444444444444
